"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-29","2017","04","29","","15.9","","4.7","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","21","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-30","2017","04","30","","7.1","","3.6","","5.4","","12.6","","0.0","","","M","","M","14.8","","","","5","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-01","2017","05","01","","15.4","","5.0","","10.2","","7.8","","0.0","","","M","","M","33.6","","","","21","","59",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-02","2017","05","02","","12.7","","7.2","","10.0","","8.0","","0.0","","","M","","M","0.6","","","","23","","56",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-03","2017","05","03","","15.2","","4.9","","10.1","","7.9","","0.0","","","M","","M","0.4","","","","32","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-04","2017","05","04","","12.5","","2.8","","7.7","","10.3","","0.0","","","M","","M","9.8","","","","21","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-05","2017","05","05","","10.4","","7.0","","8.7","","9.3","","0.0","","","M","","M","46.2","","","","4","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-06","2017","05","06","","11.4","","5.9","","8.7","","9.3","","0.0","","","M","","M","17.2","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-07","2017","05","07","","8.1","","1.5","","4.8","","13.2","","0.0","","","M","","M","2.3","","","","28","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-08","2017","05","08","","6.7","","0.8","","3.8","","14.2","","0.0","","","M","","M","5.1","","","","30","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-09","2017","05","09","","6.4","","0.5","","3.5","","14.5","","0.0","","","M","","M","0.2","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-10","2017","05","10","","10.9","","-0.4","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-11","2017","05","11","","15.3","","2.7","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","3","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-12","2017","05","12","","15.8","","6.9","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-13","2017","05","13","","11.5","","5.4","","8.5","","9.5","","0.0","","","M","","M","0.6","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-14","2017","05","14","","14.0","","3.7","","8.9","","9.1","","0.0","","","M","","M","1.5","","","","32","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-15","2017","05","15","","20.3","","8.0","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","33","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-16","2017","05","16","","15.7","","6.4","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-17","2017","05","17","","25.2","","11.6","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","22","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-18","2017","05","18","","26.4","","12.8","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","23","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-19","2017","05","19","","17.5","","9.2","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","36","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-20","2017","05","20","","17.8","","6.3","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","4","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-21","2017","05","21","","18.8","","10.5","","14.7","","3.3","","0.0","","","M","","M","9.7","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-22","2017","05","22","","16.9","","8.3","","12.6","","5.4","","0.0","","","M","","M","2.2","","","","23","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-23","2017","05","23","","16.1","","7.5","","11.8","","6.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-24","2017","05","24","","23.9","","8.9","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-25","2017","05","25","","17.1","","12.5","","14.8","","3.2","","0.0","","","M","","M","16.2","","","","8","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-26","2017","05","26","","17.4","","12.3","","14.9","","3.1","","0.0","","","M","","M","2.1","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-27","2017","05","27","","19.4","","9.2","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-28","2017","05","28","","22.5","","7.5","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","15","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-29","2017","05","29","","18.0","","12.0","","15.0","","3.0","","0.0","","","M","","M","5.9","","","","17","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-30","2017","05","30","","18.3","","12.2","","15.3","","2.7","","0.0","","","M","","M","3.7","","","","16","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-31","2017","05","31","","18.8","","10.7","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","26","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-01","2017","06","01","","","M","11.0","E","","M","","M","","M","","M","","M","","M","","","24","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-02","2017","06","02","","17.3","","7.4","","12.4","","5.6","","0.0","","","M","","M","0.0","","","","30","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-03","2017","06","03","","19.9","","8.5","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","32","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-04","2017","06","04","","15.3","","8.9","","12.1","","5.9","","0.0","","","M","","M","0.8","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-05","2017","06","05","","17.1","","12.7","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-06","2017","06","06","","14.5","","8.1","","11.3","","6.7","","0.0","","","M","","M","22.5","","","","7","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-07","2017","06","07","","20.6","","4.7","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-08","2017","06","08","","20.5","","10.2","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-09","2017","06","09","","23.4","","10.1","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","30","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-10","2017","06","10","","21.0","","13.9","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","20","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-11","2017","06","11","","26.8","","15.6","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","22","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-12","2017","06","12","","27.7","","15.9","","21.8","","0.0","","3.8","","","M","","M","0.0","","","","24","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-13","2017","06","13","","26.1","","12.0","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","35","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-14","2017","06","14","","22.4","","11.5","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","4","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-15","2017","06","15","","23.6","","11.6","","17.6","","0.4","","0.0","","","M","","M","9.4","","","","16","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-16","2017","06","16","","22.1","","15.5","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","16","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-17","2017","06","17","","26.0","","16.9","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","17","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-18","2017","06","18","","24.0","","17.9","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","20","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-19","2017","06","19","","23.9","","16.9","","20.4","","0.0","","2.4","","","M","","M","0.0","","","","19","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-20","2017","06","20","","22.6","","14.1","","18.4","","0.0","","0.4","","","M","","M","2.2","","","","24","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-21","2017","06","21","","21.9","","13.9","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","24","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-22","2017","06","22","","20.8","","13.1","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-23","2017","06","23","","20.9","","17.9","","19.4","","0.0","","1.4","","","M","","M","46.3","","","","22","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-24","2017","06","24","","24.5","","13.7","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","24","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-25","2017","06","25","","21.9","","11.3","","16.6","","1.4","","0.0","","","M","","M","0.2","","","","22","","57",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-26","2017","06","26","","19.5","","10.5","","15.0","","3.0","","0.0","","","M","","M","1.4","","","","29","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-27","2017","06","27","","18.6","","11.5","","15.1","","2.9","","0.0","","","M","","M","4.2","","","","24","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-28","2017","06","28","","22.6","","10.8","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","20","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-29","2017","06","29","","19.5","","16.0","","17.8","","0.2","","0.0","","","M","","M","4.3","","","","15","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-06-30","2017","06","30","","22.5","","17.0","","19.8","","0.0","","1.8","","","M","","M","2.2","","","","24","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-01","2017","07","01","","24.7","","17.9","","21.3","","0.0","","3.3","","","M","","M","3.0","","","","25","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-02","2017","07","02","","24.1","","15.4","","19.8","","0.0","","1.8","","","M","","M","9.1","","","","31","","59",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-03","2017","07","03","","24.4","","13.9","","19.2","","0.0","","1.2","","","M","","M","1.1","","","","18","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-04","2017","07","04","","24.7","","12.7","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-05","2017","07","05","","26.3","","11.6","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-06","2017","07","06","","24.7","","16.2","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","18","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-07","2017","07","07","","25.7","","18.2","","22.0","","0.0","","4.0","","","M","","M","2.3","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-08","2017","07","08","","24.3","","15.5","","19.9","","0.0","","1.9","","","M","","M","2.1","","","","33","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-09","2017","07","09","","24.8","","14.9","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","25","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-10","2017","07","10","","24.4","","18.4","","21.4","","0.0","","3.4","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-11","2017","07","11","","24.3","","17.9","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","19","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-12","2017","07","12","","24.6","","15.4","","20.0","","0.0","","2.0","","","M","","M","1.5","","","","4","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-13","2017","07","13","","21.8","","14.2","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","35","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-14","2017","07","14","","21.1","","16.5","","18.8","","0.0","","0.8","","","M","","M","5.3","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-15","2017","07","15","","25.3","","17.8","","21.6","","0.0","","3.6","","","M","","M","1.1","","","","24","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-16","2017","07","16","","23.6","","15.9","","19.8","","0.0","","1.8","","","M","","M","9.8","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-17","2017","07","17","","24.5","","17.9","","21.2","","0.0","","3.2","","","M","","M","2.6","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-18","2017","07","18","","23.9","","17.8","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-19","2017","07","19","","27.1","","18.6","","22.9","","0.0","","4.9","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-20","2017","07","20","","24.6","","17.7","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","24","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-21","2017","07","21","","27.4","","17.2","","22.3","","0.0","","4.3","","","M","","M","0.0","","","","24","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-22","2017","07","22","","23.9","","16.6","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-23","2017","07","23","","24.4","","16.2","","20.3","","0.0","","2.3","","","M","","M","11.2","","","","4","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-24","2017","07","24","","20.9","","14.5","","17.7","","0.3","","0.0","","","M","","M","91.6","","","","16","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-25","2017","07","25","","21.3","","12.0","","16.7","","1.3","","0.0","","","M","","M","0.2","","","","3","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-26","2017","07","26","","21.6","","12.1","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","21","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-27","2017","07","27","","25.4","","16.8","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","19","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-28","2017","07","28","","22.7","","11.6","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","35","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-29","2017","07","29","","25.5","","11.2","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","4","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-30","2017","07","30","","23.9","","11.7","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-07-31","2017","07","31","","24.4","","14.6","","19.5","","0.0","","1.5","","","M","","M","4.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-01","2017","08","01","","24.6","","15.3","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-02","2017","08","02","","25.3","","18.5","","21.9","","0.0","","3.9","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-03","2017","08","03","","26.0","","16.9","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-04","2017","08","04","","26.3","","19.1","","22.7","","0.0","","4.7","","","M","","M","5.2","","","","20","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-05","2017","08","05","","21.0","","12.9","","17.0","","1.0","","0.0","","","M","","M","0.2","","","","23","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-06","2017","08","06","","22.8","","11.8","","17.3","","0.7","","0.0","","","M","","M","11.1","","","","28","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-07","2017","08","07","","22.2","","12.4","","17.3","","0.7","","0.0","","","M","","M","0.6","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-08","2017","08","08","","23.6","","12.1","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","23","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-09","2017","08","09","","23.7","","17.8","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-10","2017","08","10","","24.3","","13.9","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-11","2017","08","11","","23.1","","16.6","","19.9","","0.0","","1.9","","","M","","M","0.3","","","","17","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-12","2017","08","12","","24.7","","16.3","","20.5","","0.0","","2.5","","","M","","M","6.7","","","","19","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-13","2017","08","13","","25.2","","14.8","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","19","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-14","2017","08","14","","24.3","","14.8","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","16","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-15","2017","08","15","","24.8","","16.1","","20.5","","0.0","","2.5","","","M","","M","16.0","","","","18","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-16","2017","08","16","","23.6","","12.5","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-17","2017","08","17","","23.7","","10.9","","17.3","","0.7","","0.0","","","M","","M","6.4","","","","16","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-18","2017","08","18","","26.8","","20.9","","23.9","","0.0","","5.9","","","M","","M","13.2","","","","21","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-19","2017","08","19","","24.1","","17.5","","20.8","","0.0","","2.8","","","M","","M","1.9","","","","24","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-20","2017","08","20","","24.9","","15.0","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","19","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-21","2017","08","21","","25.1","","16.6","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-22","2017","08","22","","26.4","","16.7","","21.6","","0.0","","3.6","","","M","","M","8.6","","","","25","","72",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-23","2017","08","23","","22.2","","13.4","","17.8","","0.2","","0.0","","","M","","M","2.7","","","","24","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-24","2017","08","24","","20.0","","10.0","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-25","2017","08","25","","21.3","","8.3","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-26","2017","08","26","","20.8","","7.7","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-27","2017","08","27","","22.0","","8.6","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-08-28","2017","08","28","","21.6","","11.1","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","18","","33",""
